Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2002Jun,72.84,78.88,53.83,48.86,78.4,75.84,89.5,79.4,84.58,71.44,71.83,80.04,76.83,58.07,40.75,114.2,80.6,85.10,85.63,60.00,47.27,78.82,86.8,89.24,55.48,84.04,64.63,62.08
2002May,81.03,86.78,67.93,48.89,84.7,80.24,96.9,78.9,87.65,71.97,85.64,85.79,86.98,67.94,45.82,114.5,83.9,98.30,84.56,62.10,47.83,84.12,92.0,92.15,49.07,88.22,71.52,72.49
2002Apr,82.49,85.16,88.12,68.50,83.7,81.63,98.3,79.2,83.59,71.70,80.39,88.19,110.56,65.63,45.81,114.5,83.2,98.26,84.15,60.17,54.23,84.38,100.4,92.85,41.56,90.82,78.90,71.09
2002Mar,86.88,84.42,89.00,69.56,85.0,82.81,99.6,80.8,85.10,70.37,92.55,91.78,109.03,67.38,43.40,114.2,80.8,108.90,83.26,63.41,55.33,89.64,96.9,91.21,38.74,97.76,80.59,70.56
2002Feb,89.37,79.64,85.83,72.36,82.3,82.26,101.0,79.4,78.63,68.29,87.26,91.87,111.97,74.68,40.66,112.4,81.1,106.51,82.22,61.34,58.71,88.40,92.3,90.41,37.89,90.69,87.70,65.92
2002Jan,89.85,91.58,81.13,80.87,80.3,84.39,104.4,79.7,68.58,66.42,93.40,95.62,128.80,80.51,38.17,111.4,79.7,110.40,81.40,62.47,68.05,93.31,89.5,90.46,37.48,98.15,90.08,62.51
2001Dec,77.36,75.17,71.16,83.81,68.6,75.10,88.3,73.0,57.35,64.44,80.90,81.09,107.11,70.26,31.79,109.3,74.2,96.53,80.07,51.63,68.52,81.02,79.7,88.88,35.29,86.03,69.34,53.76
2001Nov,72.11,77.25,58.89,72.20,60.4,72.23,83.6,70.4,54.51,63.75,73.76,77.78,83.37,57.82,29.41,109.7,73.1,76.33,79.73,41.95,62.40,77.94,74.4,88.20,33.66,80.58,59.18,47.77
2001Oct,72.78,78.01,56.03,73.72,62.5,73.50,87.0,72.2,52.40,63.86,75.86,81.48,78.06,57.80,28.65,112.8,72.4,67.86,79.63,39.12,57.88,77.81,69.9,87.56,33.56,85.30,63.15,46.56
2001Sep,69.82,70.51,53.19,62.30,60.2,71.95,84.9,70.3,52.22,63.91,74.20,77.05,77.57,60.53,28.29,115.3,71.4,61.77,79.05,36.84,61.38,75.20,63.5,87.82,32.13,82.48,62.92,43.99
2001Aug,65.47,71.49,46.93,58.55,63.9,71.84,85.9,72.8,54.48,65.30,72.75,74.25,73.10,55.09,27.74,116.6,72.5,67.12,79.02,34.81,56.82,72.85,55.3,91.21,33.12,83.82,53.82,45.55
2001Jul,70.49,76.42,50.18,47.14,72.9,74.51,93.5,75.0,60.09,66.37,71.50,76.86,76.31,58.45,30.49,114.7,74.2,73.68,77.43,44.51,48.92,74.90,65.5,98.87,35.00,80.10,61.17,52.50
2001Jun,79.36,87.05,56.81,52.04,90.5,78.78,101.7,80.3,58.97,65.72,74.70,81.53,82.18,72.41,40.83,115.0,74.3,92.40,76.25,55.71,47.69,79.43,86.9,99.59,40.17,87.51,63.16,65.18
2001May,81.06,87.30,59.61,49.40,74.3,80.11,104.8,79.4,54.14,64.66,78.60,86.45,88.82,76.78,40.46,111.8,73.3,84.56,74.45,50.94,49.07,84.12,86.5,90.86,39.93,93.48,74.37,59.78
2001Apr,77.94,79.89,64.11,54.62,68.0,74.94,96.4,77.0,50.01,62.95,73.29,81.29,89.01,71.32,38.33,109.9,71.1,77.31,73.56,42.17,53.21,81.12,84.7,88.57,37.71,87.59,72.08,56.44
2001Mar,76.89,71.92,67.15,51.65,65.6,73.04,90.8,74.7,48.55,62.25,75.14,80.51,83.04,69.52,37.50,106.3,70.2,69.32,73.71,41.63,50.88,80.33,78.0,84.65,36.67,81.17,67.99,55.03
2001Feb,75.65,68.64,69.10,52.65,64.3,71.32,88.1,73.0,46.98,62.04,73.05,76.85,80.47,70.24,36.27,105.6,70.1,69.42,73.38,40.12,50.31,74.03,75.0,81.46,36.19,77.36,66.72,55.34
2001Jan,76.33,72.73,70.75,53.87,69.0,71.84,89.3,72.9,45.88,62.25,74.84,77.74,77.42,69.60,36.10,104.5,70.0,71.02,73.57,41.78,49.62,75.45,74.9,80.41,35.54,76.89,67.54,57.96
2000Dec,74.73,70.28,67.94,63.25,66.7,70.58,86.4,71.4,46.82,62.15,74.50,76.70,74.10,66.65,33.71,104.4,69.3,72.00,73.76,39.14,48.77,73.07,74.1,79.07,34.60,77.26,61.38,54.96
2000Nov,72.26,73.35,60.01,63.66,61.6,69.98,83.9,71.5,46.08,61.99,73.06,77.79,71.65,60.80,,103.1,68.1,65.91,73.64,35.51,50.75,72.22,68.2,79.19,,76.29,57.04,49.90
2000Oct,67.96,68.84,57.79,58.16,59.1,68.34,81.1,70.7,45.11,61.61,69.37,76.12,70.73,60.88,,103.7,67.2,59.65,74.08,34.54,49.84,70.46,65.3,80.47,,74.28,53.66,44.03
2000Sep,66.58,67.61,55.44,54.46,58.7,68.11,82.3,72.3,43.77,61.72,67.59,73.84,73.24,63.74,,105.0,66.3,54.80,74.46,32.80,44.29,66.48,61.1,82.30,,73.44,53.04,44.33
2000Aug,65.49,68.64,47.81,54.96,63.2,67.99,83.1,72.2,49.02,62.20,68.00,71.76,74.04,60.12,,107.1,66.5,59.18,75.16,36.11,42.90,68.83,54.3,85.84,,74.97,50.60,47.57
2000Jul,67.24,70.76,46.36,54.33,67.5,69.15,85.5,72.6,54.49,61.93,67.46,71.94,69.93,61.71,,101.8,67.7,70.23,72.75,42.20,42.92,70.26,67.6,82.73,,75.42,53.47,53.58
2000Jun,70.58,76.64,48.17,49.22,75.3,69.70,89.6,79.1,51.57,60.44,70.33,73.44,69.13,63.32,,98.0,68.9,81.51,71.74,46.80,41.04,72.55,84.6,76.02,,77.81,57.53,59.66
2000May,74.22,74.11,63.99,50.57,72.9,71.04,92.1,78.3,51.31,60.12,72.79,76.80,88.35,69.53,,96.9,70.2,78.07,70.72,43.40,46.09,72.48,91.0,68.15,,79.84,64.72,61.55
2000Apr,77.64,75.06,68.83,59.99,71.5,71.05,91.8,80.2,52.00,60.23,75.04,77.10,97.06,71.72,,91.4,69.9,85.33,69.65,42.42,53.92,73.27,95.8,67.78,,81.76,68.65,62.99
2000Mar,75.68,65.56,71.79,64.56,68.3,69.40,88.3,77.9,52.82,59.00,76.68,75.56,91.05,70.06,,93.9,68.3,84.51,69.65,41.22,58.06,70.66,91.9,66.68,,79.88,69.28,62.12
2000Feb,79.61,67.48,78.35,62.25,73.3,70.55,92.3,79.6,51.60,58.46,77.30,76.39,91.85,73.18,,96.0,67.9,87.72,69.33,43.93,59.74,69.02,89.0,66.81,,79.76,69.84,62.53
2000Jan,75.68,67.13,69.86,60.35,69.6,69.17,87.5,77.1,49.37,58.04,71.97,75.27,85.71,68.41,,95.6,66.5,85.73,69.01,41.44,62.14,71.11,86.0,66.74,,76.41,66.66,59.02
1999Dec,72.69,67.34,61.71,61.10,64.5,68.11,83.9,75.3,49.09,57.45,69.78,76.36,81.22,62.62,,96.0,65.8,83.52,68.82,38.63,58.90,70.46,82.8,66.87,,75.20,62.47,54.31
1999Nov,70.66,69.66,54.90,59.31,,66.96,81.5,75.1,48.68,56.97,68.76,74.27,73.12,56.61,,97.2,65.2,78.39,68.38,37.97,50.08,70.26,77.3,66.32,,75.39,,51.40
1999Oct,67.16,69.66,52.61,58.00,,65.69,78.1,73.6,47.85,56.38,70.12,72.20,75.02,51.16,,97.2,64.6,73.64,68.25,34.16,52.79,66.08,70.9,64.91,,75.49,,44.17
1999Sep,67.38,63.37,50.05,51.45,,64.94,79.2,74.5,47.33,56.33,65.07,69.29,72.14,51.10,,99.8,63.9,61.44,68.82,30.37,47.66,64.32,61.4,65.34,,74.40,,43.32
1999Aug,66.22,60.23,40.39,43.63,,64.37,79.8,76.6,55.45,56.33,65.61,66.26,58.57,48.22,,104.4,64.2,70.10,69.14,32.66,46.37,65.76,51.4,65.40,,76.85,,42.87
1999Jul,69.35,68.50,41.41,40.05,,66.14,84.4,78.4,65.02,56.43,70.05,69.30,60.90,53.72,,103.6,65.6,80.86,70.91,39.50,46.07,67.20,63.2,64.43,,75.02,,50.47
1999Jun,72.33,79.78,45.68,41.90,,70.33,91.8,84.8,65.97,57.18,75.11,73.52,68.27,59.66,,108.7,68.1,92.51,71.67,51.25,44.31,73.73,85.7,67.35,,84.83,,59.99
1999May,76.77,83.75,57.46,43.09,,74.16,97.1,84.5,62.92,61.19,80.10,76.58,85.89,68.69,,106.3,69.5,99.11,70.72,45.72,46.61,79.01,82.1,73.33,,85.40,,59.87
1999Apr,78.81,82.65,61.98,44.19,,74.23,96.8,85.7,60.77,63.59,76.41,78.24,86.81,66.76,,106.4,69.2,86.51,70.79,40.99,50.59,79.73,78.2,88.89,,85.62,,57.59
1999Mar,76.33,77.25,64.02,47.63,,73.80,93.1,85.8,60.13,62.36,75.93,79.08,85.09,70.00,,106.2,68.3,88.65,70.15,41.11,54.45,83.52,73.9,88.83,,83.34,,58.39
1999Feb,78.44,77.25,65.56,47.20,,74.13,93.6,85.8,58.39,61.61,78.60,78.33,88.29,76.24,,106.3,68.1,96.05,69.46,41.91,57.98,81.76,71.5,83.52,,83.44,,57.86
1999Jan,76.99,78.35,69.02,49.35,,74.23,93.5,86.6,57.97,61.24,76.21,79.23,90.50,71.59,,103.5,67.3,95.10,68.76,41.66,54.62,82.54,71.5,85.29,,84.82,,56.71
1998Dec,71.82,75.95,59.39,54.73,,71.42,88.6,81.4,55.71,59.80,71.22,76.80,78.95,63.52,,100.9,65.5,85.69,68.51,37.18,55.41,79.41,69.8,82.00,,77.36,,48.79
1998Nov,72.48,72.67,51.36,59.86,,68.68,85.4,79.8,56.52,57.61,71.63,74.10,71.34,56.00,,96.0,64.2,83.78,67.62,35.90,52.81,74.77,63.6,76.57,,76.08,,47.54
1998Oct,68.11,68.09,49.44,65.29,,66.94,81.0,78.8,54.72,56.81,72.79,72.21,69.68,53.25,,95.6,63.2,81.10,66.86,33.80,52.59,68.50,58.3,74.98,,73.70,,43.00
1998Sep,67.82,63.24,48.26,74.01,,65.98,81.5,78.1,55.29,56.22,73.81,70.37,69.25,57.32,,96.3,62.1,65.96,66.17,31.41,47.80,66.15,52.3,74.37,,70.05,,40.02
1998Aug,66.80,61.73,37.10,69.55,,65.72,82.5,79.2,60.85,56.49,76.07,66.35,61.39,51.18,,100.3,62.0,76.23,67.56,32.72,44.57,63.21,43.7,74.43,,74.92,,40.32
1998Jul,69.93,72.26,39.38,52.28,,66.14,85.6,81.5,65.99,57.08,71.97,67.95,59.49,51.32,,106.1,63.0,86.80,68.06,40.33,42.95,66.80,64.1,75.10,,74.74,,49.66
1998Jun,74.00,83.40,55.20,52.04,,69.25,94.0,86.3,64.52,57.66,72.65,72.00,69.31,61.23,,102.2,64.1,91.92,66.42,50.20,44.25,67.59,86.6,76.63,,75.33,,63.92
1998May,76.11,81.90,74.43,52.47,,71.09,94.7,86.5,63.78,58.14,73.40,75.74,81.59,68.12,,97.5,64.6,117.29,65.41,44.62,48.94,70.46,87.0,78.34,,78.26,,63.80
1998Apr,78.22,75.27,84.05,48.14,,69.35,91.8,86.5,62.78,56.97,72.11,74.47,82.39,66.17,,89.8,64.7,100.82,64.71,43.41,55.94,69.94,87.4,76.38,,77.19,,58.18
1998Mar,76.33,62.83,82.13,49.32,,67.72,87.8,84.3,60.30,55.95,73.40,72.00,80.98,66.22,,85.5,64.5,97.99,63.82,40.71,61.02,68.96,82.5,74.49,,73.95,,56.86
1998Feb,77.06,63.78,81.96,48.68,,67.57,89.6,85.2,57.13,55.21,72.86,71.63,79.08,66.50,,83.5,64.5,94.23,62.75,38.25,61.14,66.93,79.5,72.78,,71.52,,55.95
1998Jan,76.84,66.18,76.81,52.01,,67.76,89.6,84.4,53.49,54.78,71.70,72.72,80.86,63.10,,80.6,64.1,91.96,62.37,37.83,62.36,67.39,76.4,70.71,,72.96,,54.76
1997Dec,70.95,63.72,57.56,52.20,,65.41,83.1,78.1,50.71,54.35,65.34,72.45,69.93,,,80.4,63.0,81.07,62.75,32.47,63.60,65.11,71.1,68.39,,69.64,,46.49
1997Nov,69.71,67.95,56.49,57.41,,64.87,81.4,77.2,49.28,53.55,63.70,73.50,66.06,,,79.5,62.3,78.28,62.24,31.53,54.38,66.80,64.8,66.81,,68.73,,43.69
1997Oct,67.24,64.88,50.57,60.21,,62.92,78.6,76.9,48.87,52.64,65.61,68.39,59.80,,,79.1,61.6,72.74,62.18,29.50,52.65,62.17,58.0,64.24,,68.38,,39.43
1997Sep,65.56,65.49,47.31,53.00,,63.11,80.5,78.7,48.44,52.32,64.59,68.03,61.27,,,80.0,61.1,62.20,62.30,26.20,46.64,62.62,54.1,64.18,,69.81,,38.29
1997Aug,66.22,61.66,48.17,60.59,,62.86,81.0,76.7,51.73,52.22,66.91,63.71,66.06,,,80.1,61.5,56.46,61.73,28.85,44.71,58.12,48.1,64.55,,70.23,,40.98
1997Jul,68.69,72.53,48.08,52.09,,65.09,87.4,79.1,56.90,52.11,69.44,67.36,70.48,,,86.5,62.5,71.54,61.48,39.41,43.88,61.84,62.4,63.51,,74.31,,50.96
1997Jun,70.00,77.25,53.61,53.31,,66.61,93.0,87.7,57.66,52.75,65.34,66.72,72.20,,,81.1,63.5,84.10,59.45,46.95,45.75,61.58,80.1,63.75,,77.63,,55.75
1997May,74.44,76.70,63.70,60.66,,67.61,94.6,89.7,56.03,53.02,75.32,70.64,79.51,,,77.0,64.6,84.58,58.76,42.30,47.01,65.50,70.2,64.49,,76.98,,50.30
1997Apr,76.40,69.39,53.56,71.99,,66.50,91.6,89.5,49.71,52.96,72.52,69.23,77.48,,,77.1,64.8,83.25,59.20,39.06,51.94,64.65,69.5,61.56,,74.76,,49.91
1997Mar,74.29,60.50,49.85,59.34,,65.44,89.0,88.7,48.43,52.43,70.60,68.83,72.57,,,75.7,64.3,83.52,59.14,39.05,51.63,66.35,64.3,60.40,,71.49,,49.74
1997Feb,75.39,64.95,77.13,56.56,,67.04,92.9,88.4,47.37,53.02,69.44,72.64,71.34,,,75.7,63.9,84.96,60.40,38.78,51.89,70.26,63.2,61.01,,72.19,,48.26
1997Jan,72.11,75.75,20.22,44.48,,69.26,95.7,90.7,46.26,52.43,70.19,82.20,65.02,,,76.5,63.8,84.21,60.34,40.06,51.71,77.58,63.0,61.25,,73.04,,46.85
1996Dec,70.15,62.14,8.45,46.95,,63.52,80.8,85.6,43.64,51.68,64.72,68.72,65.63,,,76.1,63.2,76.32,60.47,34.26,51.61,64.19,58.4,59.48,,67.04,,42.85
1996Nov,68.25,60.50,,50.07,,61.95,76.9,84.8,42.53,51.74,62.06,66.94,60.04,,,76.1,63.0,71.45,60.34,32.79,53.87,58.90,63.0,59.73,,64.90,,43.37
1996Oct,67.09,61.80,,56.33,,61.98,77.2,84.7,41.65,52.16,62.47,67.26,53.35,,,79.1,62.3,70.93,61.23,32.59,57.13,57.66,70.2,59.12,,66.56,,45.80
1996Sep,63.82,58.79,,53.23,,62.59,78.6,85.6,43.28,52.54,65.13,65.73,52.68,,,80.7,62.2,74.65,62.30,32.97,52.61,56.68,67.2,59.36,,67.29,,44.99
1996Aug,64.76,61.80,,51.51,,63.99,82.8,87.2,46.18,52.54,65.61,63.07,54.33,,,81.6,63.0,77.56,65.47,33.32,48.37,55.96,62.5,59.30,,74.49,,39.80
1996Jul,69.35,70.35,,44.74,,65.59,87.7,89.5,67.68,52.54,71.22,67.83,51.33,,,81.9,64.6,84.52,66.10,44.60,47.61,64.39,74.4,58.57,,80.66,,42.16
1996Jun,73.78,75.06,,48.16,,67.68,92.4,87.0,68.50,53.87,69.71,67.80,58.45,,,81.9,66.2,91.04,65.34,49.64,50.79,60.99,91.2,60.09,,77.46,,38.99
1996May,79.17,78.89,,50.41,,71.20,97.5,86.9,65.49,56.86,75.25,74.31,71.65,,,81.9,66.2,94.59,65.15,43.90,59.91,66.02,95.9,62.53,,81.39,,49.88
1996Apr,82.08,77.66,,55.63,,72.62,101.4,85.7,63.72,56.01,73.54,78.31,74.10,,,82.1,65.3,95.30,64.96,42.30,65.52,76.73,80.2,63.21,,83.49,,50.05
1996Mar,81.50,75.13,,56.84,,72.45,98.7,85.8,54.05,54.57,74.36,80.71,70.91,,,82.5,64.1,93.74,63.76,42.70,64.61,79.86,68.5,63.69,,84.70,,50.45
1996Feb,77.13,69.87,,49.86,,69.18,93.6,84.5,50.14,53.55,70.12,73.74,63.42,,,83.1,62.7,87.67,62.56,40.10,56.11,72.42,60.3,63.88,,76.19,,50.76
1996Jan,75.97,68.36,,48.39,,67.21,89.2,83.4,46.91,52.64,65.95,70.84,60.90,,,84.0,62.3,83.66,62.18,38.71,51.41,69.81,55.3,63.21,,73.46,,53.04
