Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2000Jul,70.45,69.93,53.17,61.59,71.8,71.50,76.9,74.4,56.08,66.77,71.42,77.60,69.16,70.34,47.43,90.5,72.3,60.44,69.13,47.63,60.84,78.75,69.5,80.59,35.93,75.89,59.24,68.19
2000Jun,70.65,69.93,52.43,59.79,71.9,71.53,77.2,74.5,55.40,66.38,71.56,77.78,69.90,70.40,45.72,89.9,72.4,60.50,69.07,48.26,60.42,79.05,69.1,79.92,34.11,76.15,58.96,68.58
2000May,70.92,69.60,52.44,61.89,71.5,71.53,77.2,74.1,55.23,66.44,71.56,77.77,72.39,71.01,45.53,89.4,72.4,59.99,68.49,48.10,61.50,79.12,68.7,78.97,32.88,76.17,59.56,69.10
2000Apr,71.19,69.54,52.84,61.38,71.3,71.30,76.9,73.6,55.10,66.64,71.28,77.43,72.71,70.86,45.15,88.1,72.2,60.45,68.23,48.17,62.19,78.75,68.5,79.11,32.26,75.78,59.56,69.08
2000Mar,70.92,68.61,54.24,61.41,71.7,70.96,76.5,73.3,55.13,66.38,71.28,76.76,72.08,70.36,44.89,88.0,71.9,60.76,68.16,48.17,63.00,78.22,68.0,78.37,31.54,75.74,59.61,69.42
2000Feb,71.26,68.54,55.12,60.98,72.4,71.10,77.1,73.4,54.82,66.44,71.28,76.79,71.65,70.62,44.92,87.9,71.7,61.38,68.04,48.63,62.94,77.93,67.4,78.60,30.82,75.71,59.65,69.75
2000Jan,70.72,68.41,54.14,60.75,72.2,70.90,76.6,73.0,55.19,66.77,70.32,76.51,70.65,70.02,44.73,87.6,71.4,61.83,67.84,48.33,63.04,78.52,66.6,78.45,29.90,75.00,59.14,69.25
1999Dec,69.90,68.28,52.43,60.76,71.5,70.60,75.8,72.6,54.95,66.57,69.91,76.34,70.03,69.37,43.85,87.6,71.2,61.74,67.84,47.83,62.11,78.22,65.7,78.23,27.95,74.88,57.89,67.60
1999Nov,69.77,68.28,51.11,60.31,70.7,70.38,75.7,72.5,54.42,65.99,69.77,75.99,69.65,68.11,43.31,87.3,71.1,61.52,67.71,47.58,61.18,78.15,64.7,77.86,26.82,75.02,57.38,67.19
1999Oct,69.16,68.34,50.75,60.53,70.4,70.17,75.5,72.4,53.98,65.73,70.18,75.60,69.40,69.21,42.99,87.0,71.0,61.62,67.58,46.87,61.74,77.70,63.7,77.86,25.92,75.13,56.96,66.89
1999Sep,68.34,68.08,49.95,59.52,70.4,70.09,75.7,72.4,53.57,65.54,70.05,75.17,68.91,69.23,42.52,87.2,70.8,61.31,67.58,46.13,61.49,77.70,62.5,78.45,25.06,74.99,56.92,66.61
1999Aug,68.20,67.95,48.90,57.61,70.4,70.07,76.1,73.1,53.71,65.15,70.12,75.02,66.79,68.98,42.20,87.6,70.8,60.69,67.58,46.23,61.38,77.78,61.0,78.52,24.17,75.28,56.18,65.98
1999Jul,68.68,68.81,48.83,57.29,70.8,70.43,76.9,73.0,54.44,64.96,70.94,75.72,67.29,69.83,42.83,87.4,71.0,61.15,67.71,46.84,60.97,77.63,61.1,78.23,24.20,75.29,56.41,65.92
1999Jun,69.16,69.60,47.36,57.01,72.1,71.00,77.6,73.2,54.66,65.09,71.49,76.31,69.53,70.57,43.28,87.9,71.4,61.90,67.58,48.25,60.65,78.60,62.7,78.60,24.53,76.17,56.50,64.77
1999May,70.38,70.07,48.42,57.86,72.0,71.35,78.0,72.9,54.74,65.61,71.63,76.46,70.78,71.28,42.96,87.3,71.5,62.17,67.71,48.00,60.97,79.20,63.1,78.37,24.45,76.03,57.01,64.75
1999Apr,70.45,69.67,49.58,56.73,72.2,71.26,78.0,72.7,54.88,65.86,70.87,76.23,70.34,71.39,42.77,86.8,71.5,62.38,67.65,47.62,61.28,79.20,62.7,79.41,23.72,75.66,56.13,65.18
1999Mar,70.51,69.34,50.67,57.01,72.3,71.17,77.8,72.5,55.00,65.73,70.60,76.14,70.21,71.23,42.77,86.4,71.3,62.88,67.52,47.97,61.52,79.57,62.3,78.82,22.56,75.64,55.99,65.31
1999Feb,70.65,69.34,51.86,56.86,73.0,71.14,77.9,72.3,55.00,65.41,71.01,75.99,70.03,71.29,42.83,86.3,71.2,63.36,67.26,48.17,61.90,79.20,62.0,78.08,21.56,75.40,56.04,65.64
1999Jan,70.17,69.40,52.81,57.34,73.6,71.12,77.9,72.4,55.13,65.54,70.87,76.10,69.90,70.76,42.55,85.8,71.2,63.40,67.46,48.22,61.54,78.90,62.0,77.93,21.05,75.33,55.71,65.57
1998Dec,69.77,68.87,52.01,57.94,72.8,70.68,77.2,71.3,55.03,65.28,70.05,75.63,68.59,69.58,41.82,85.6,70.9,62.69,67.20,47.63,61.19,78.45,61.9,77.78,20.57,74.26,54.27,64.73
1998Nov,70.04,68.68,51.65,59.00,73.6,70.40,77.0,72.0,55.50,64.70,70.12,75.58,68.03,69.01,41.79,84.7,70.7,62.69,67.33,47.46,60.76,77.85,61.5,76.97,20.08,74.25,54.13,64.66
1998Oct,69.70,68.28,52.41,60.22,74.5,70.31,76.9,72.0,55.93,64.90,70.53,75.38,67.47,68.65,41.76,85.0,70.7,62.49,67.07,47.19,61.15,77.25,61.2,76.97,19.75,74.16,53.99,64.36
1998Sep,69.43,68.54,52.48,61.33,75.0,70.47,77.2,72.3,56.31,65.09,71.01,75.81,67.54,69.29,41.69,85.2,70.5,62.08,67.20,47.07,60.84,77.33,60.9,76.90,19.46,74.18,53.81,63.77
1998Aug,69.63,68.74,50.92,60.84,75.0,70.61,77.6,72.6,57.17,64.96,71.35,76.08,66.60,68.79,41.73,85.7,70.5,62.71,67.26,47.21,60.87,77.11,60.6,77.49,18.97,75.15,54.32,63.39
1998Jul,70.58,69.87,51.49,58.69,76.0,70.75,78.3,73.3,57.55,64.70,71.35,76.32,66.66,69.08,42.71,86.3,70.5,63.54,67.01,47.88,60.56,77.70,61.9,77.12,19.23,75.38,55.02,64.00
1998Jun,70.58,69.87,52.76,57.51,77.5,71.02,78.9,73.6,57.43,64.38,71.56,76.78,69.03,70.20,43.97,85.7,70.7,64.15,66.68,49.04,60.93,77.40,63.2,76.90,19.47,75.13,55.34,65.12
1998May,71.06,70.00,56.67,57.33,77.2,71.00,78.8,73.7,57.49,64.45,71.49,76.40,69.65,70.77,44.10,84.9,70.7,65.79,66.62,48.71,61.76,77.93,63.0,76.82,19.51,74.88,56.13,65.18
1998Apr,71.06,69.40,58.91,56.07,77.2,70.56,78.3,73.1,57.48,64.38,70.87,75.81,68.35,70.68,42.93,83.9,70.6,65.69,66.36,48.82,61.95,77.85,62.9,76.46,19.40,74.35,54.78,64.25
1998Mar,70.99,68.34,58.90,56.32,77.0,70.20,77.9,72.8,57.22,64.32,70.87,75.22,67.41,70.30,42.23,82.7,70.4,65.71,66.43,48.52,62.51,77.40,62.3,75.79,19.03,73.65,54.55,63.84
1998Feb,70.31,68.21,58.94,56.33,76.9,70.21,78.2,72.8,56.87,64.38,70.80,75.20,66.85,70.07,41.69,82.2,70.4,65.76,66.17,48.32,62.51,76.81,62.0,75.64,18.58,73.60,54.18,63.96
1998Jan,70.04,68.34,58.20,56.73,76.7,70.33,78.2,72.8,56.28,65.15,70.60,75.35,66.91,69.74,41.03,82.1,70.3,65.88,66.10,48.16,62.54,76.73,61.4,75.50,17.26,73.49,53.81,63.19
1997Dec,69.36,67.95,56.12,57.03,74.9,69.99,77.4,71.5,55.76,64.96,70.32,75.40,65.85,,39.92,82.1,70.0,64.73,65.98,47.51,62.64,76.43,60.6,74.98,16.54,73.16,52.23,61.94
1997Nov,69.36,68.34,56.21,58.24,74.2,69.85,77.0,72.0,55.33,64.45,70.46,75.56,65.35,,39.26,81.7,69.9,64.30,66.04,47.36,61.38,76.81,59.5,74.39,15.61,73.21,51.49,61.31
1997Oct,69.02,68.01,55.94,57.30,73.8,69.60,76.8,71.9,54.87,64.12,70.46,75.07,64.36,,38.43,81.3,69.7,63.73,65.78,46.84,60.94,75.99,58.5,73.50,14.98,73.67,50.38,60.84
1997Sep,68.41,68.21,55.91,55.76,73.1,69.60,76.9,72.1,54.18,64.38,70.25,74.88,64.42,,37.80,81.7,69.6,63.20,65.65,46.08,60.42,75.91,57.7,73.87,14.11,74.08,50.38,60.17
1997Aug,68.61,67.62,54.16,57.97,72.6,69.50,77.0,72.0,54.14,63.61,70.12,74.64,64.67,,37.20,81.7,69.5,63.40,65.40,46.45,59.84,75.69,57.4,74.32,13.82,74.19,50.47,60.14
1997Jul,69.16,68.74,50.60,57.42,72.3,69.66,77.6,72.5,54.39,63.29,70.32,74.78,64.92,,37.61,82.3,69.7,64.08,65.27,47.52,59.63,75.84,57.7,73.28,13.31,74.57,50.66,60.24
1997Jun,69.16,68.41,49.20,55.40,73.4,69.83,78.0,72.9,54.16,63.35,69.36,74.56,66.85,,38.43,81.5,69.9,64.66,64.82,48.44,59.62,75.84,59.1,73.50,13.39,74.22,50.56,60.72
1997May,69.09,68.08,49.33,55.77,71.7,69.69,77.6,72.3,53.98,63.61,69.84,74.50,66.48,,36.79,80.9,70.0,64.99,64.56,48.23,59.44,75.91,57.1,74.46,13.25,73.64,51.03,60.40
1997Apr,69.09,66.95,48.38,56.88,71.8,69.21,76.9,71.3,53.33,63.54,69.15,73.86,65.17,,35.77,80.6,70.0,65.37,64.30,47.94,59.87,75.02,56.8,73.21,12.89,73.08,49.73,60.97
1997Mar,68.82,66.03,50.09,55.22,71.6,68.97,76.5,70.5,52.74,63.67,68.88,73.66,64.30,,35.24,80.2,69.9,65.62,64.24,47.84,59.58,74.94,56.3,73.21,12.22,72.21,49.31,60.80
1997Feb,68.41,66.42,50.32,54.58,71.8,69.23,76.8,70.7,52.12,64.12,68.54,74.02,64.23,,34.98,80.1,69.9,65.89,64.24,47.63,59.44,75.46,56.1,73.58,9.24,72.33,49.36,60.35
1997Jan,67.93,67.22,13.42,52.71,71.8,69.47,76.6,70.5,51.84,64.70,68.54,74.63,63.98,,34.48,80.3,70.1,65.95,64.30,47.53,59.08,76.21,55.9,74.09,7.34,72.09,48.80,60.08
1996Dec,67.53,66.03,8.66,53.48,71.1,68.80,75.2,69.6,51.34,64.70,67.78,73.55,64.11,,33.18,79.7,70.0,62.84,64.30,46.44,58.89,74.49,55.2,73.73,6.66,71.47,47.45,59.08
1996Nov,67.39,65.89,,53.71,70.3,68.63,75.0,70.2,51.06,64.64,67.78,73.27,63.11,,32.89,79.7,70.0,61.96,64.37,45.93,59.18,73.90,54.2,73.21,6.02,71.15,46.94,59.00
1996Oct,67.46,65.89,,54.34,69.9,68.60,75.0,70.1,50.66,64.64,67.92,72.87,61.68,,32.67,80.0,70.0,61.33,64.43,45.76,59.41,73.90,53.4,73.58,5.71,71.90,46.71,58.89
1996Sep,66.85,65.56,,53.50,69.0,68.77,75.3,69.9,50.49,64.90,68.47,72.78,61.99,,32.10,80.2,70.1,60.87,64.43,45.64,59.42,73.60,52.3,74.39,5.51,72.42,45.55,58.31
1996Aug,67.12,65.83,,53.34,68.9,68.96,75.9,70.0,50.64,64.70,68.67,72.63,61.06,,31.37,80.5,70.3,60.42,64.69,45.68,58.73,73.22,50.6,74.68,5.39,73.37,45.55,56.91
1996Jul,68.20,66.42,,52.30,70.2,69.30,76.7,69.9,52.57,64.45,69.50,73.65,61.49,,31.63,80.6,70.5,60.78,64.69,46.93,58.10,74.49,50.9,74.39,5.29,74.33,47.04,56.61
1996Jun,68.54,67.09,,51.96,71.2,69.56,76.8,69.4,52.70,64.45,69.15,73.85,63.49,,31.66,80.6,70.7,61.28,64.56,47.58,58.71,74.57,51.7,74.17,5.02,73.42,47.27,56.22
1996May,68.34,67.15,,52.88,70.4,69.69,76.8,69.2,52.72,64.83,69.50,74.21,64.11,,31.56,80.5,70.5,61.31,64.37,47.04,59.37,75.09,51.4,74.91,4.99,73.53,47.55,56.87
1996Apr,68.61,66.69,,52.99,69.6,69.39,77.0,68.8,52.44,64.38,69.22,73.50,63.24,,31.31,80.1,70.0,61.11,64.30,46.95,59.63,76.21,50.9,74.32,4.66,73.53,47.36,56.71
1996Mar,68.95,66.42,,53.63,68.9,69.10,76.7,68.7,51.51,63.80,69.15,73.55,62.36,,31.03,79.7,69.4,59.88,64.17,46.73,59.06,76.36,49.5,72.99,4.54,73.33,46.20,56.55
1996Feb,68.20,65.96,,51.99,68.1,68.65,76.3,68.4,50.55,63.87,68.74,72.94,60.87,,30.55,79.3,69.1,57.95,64.04,45.62,57.83,75.02,48.4,72.91,4.48,72.23,45.00,56.60
1996Jan,68.07,65.83,,51.82,67.7,68.33,75.7,68.2,48.18,63.99,68.19,72.80,60.18,,29.98,79.0,68.9,55.99,64.11,44.57,56.83,74.79,47.5,72.47,4.39,72.04,44.02,57.00
1995Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995May,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
1995Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,-,
